organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354575,2021-07-13 05:16:00,331440,Transcribed,180s,1SPT,SPSA,Spotted Sandpiper,ACTITIS MACULARIUS,2,2689276,1,Call,52.66,8.40,-48.46,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354575,2021-07-13 05:16:00,331440,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2689279,1,Song,38.46,2.54,-67.41,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354575,2021-07-13 05:16:00,331440,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,2689272,1,Song,1.03,2.78,-60.84,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354566,2021-07-13 20:37:00,331431,Transcribed,180s,1SPT,SPSA,Spotted Sandpiper,ACTITIS MACULARIUS,1,2693399,1,Call,0.04,5.41,-54.77,f,,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354566,2021-07-13 20:37:00,331431,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,2693401,1,Song,9.29,2.16,-58.68,f,,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354566,2021-07-13 20:37:00,331431,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2693407,1,Song,0.03,0.89,-54.11,f,,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354566,2021-07-13 20:37:00,331431,Transcribed,180s,1SPT,UNBI,Unidentified bird,"",1,2693405,1,Call,100.44,0.64,-35.1,f,,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354566,2021-07-13 20:37:00,331431,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2693408,1,Call,21.36,1.14,-65.96,f,,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354470,2021-07-15 08:18:00,331335,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,2,2689140,1,Song,116.34,5.41,-57.75,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354470,2021-07-15 08:18:00,331335,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2689116,1,Song,1.24,1.51,-63.13,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354470,2021-07-15 08:18:00,331335,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2689216,1,Song,44.05,2.85,-66.1,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354470,2021-07-15 08:18:00,331335,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2689138,1,Song,9.38,4.54,-68.41,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354470,2021-07-15 08:18:00,331335,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,2,2689219,1,Call,46.79,1.19,-62.84,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354470,2021-07-15 08:18:00,331335,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,2689117,1,Song,0.04,1.89,-62.73,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,2707627,1,Song,128.16,5.29,-61.74,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,3,2707622,1,Song,3.18,2.41,-54.3,t,3,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,2707621,1,Song,1.63,1.90,-62.16,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,2707620,1,Song,0.01,1.36,-69.68,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2707626,1,Call,90.79,1.14,-64.78,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2707624,1,Song,8.24,1.55,-71.63,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,SPSA,Spotted Sandpiper,ACTITIS MACULARIUS,1,2707625,1,Call,15.81,2.93,-47.75,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,2707623,1,Call,5.11,0.33,-58.65,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354549,2021-07-16 05:49:00,331414,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2707628,1,Call,168.61,0.45,-62.21,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,4,2689213,1,Song,30.34,2.31,-57.98,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,5,2689214,1,Song,77.91,2.16,-67.07,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,3,2689212,1,Song,25.01,2.29,-64.72,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,2689209,1,Song,3.75,2.23,-47.79,t,3,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,2689208,1,Song,0.86,2.95,-51.63,t,3,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,HAWO,Hairy Woodpecker,DRYOBATES VILLOSUS,1,2689211,1,Call,17.01,1.20,-30.17,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2689215,1,Song,125.38,2.66,-70.91,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354505,2021-07-19 05:23:00,331370,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2689210,1,Song,8.41,5.60,-40.27,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354509,2021-07-20 22:30:00,331374,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Gill Holmes,1269,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354486,2021-07-23 21:27:00,331351,Transcribed,180s,1SPT,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,2689205,1,Song,125.36,2.50,-59.43,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2706327,1,Song,75.49,0.40,-68.21,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,2,2706331,2,Song,106.14,3.41,-66.64,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,1,2706326,1,Song,50.46,2.15,-66.66,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,2,2706330,1,Call,101.00,0.71,-52.08,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,2706325,1,Call,1.68,0.31,-58.82,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,MOCH,Mountain Chickadee,POECILE GAMBELI,1,2706328,1,Song,6.08,1.19,-70.22,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2706329,1,Call,15.24,2.03,-68.36,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354494,2021-07-27 07:33:00,331359,Transcribed,180s,1SPT,CORA,Common Raven,CORVUS CORAX,1,2706324,1,Call,0.15,2.16,-33.17,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354567,2021-07-30 07:37:00,331432,Transcribed,180s,1SPT,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,2,2691629,1,Song,11.06,3.25,-51.15,f,,Gill Holmes,1269,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354567,2021-07-30 07:37:00,331432,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2691628,1,Call,0.91,2.94,-66.21,f,,Gill Holmes,1269,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354567,2021-07-30 07:37:00,331432,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,2,2691631,1,Call,143.14,9.65,-54.35,f,,Gill Holmes,1269,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354567,2021-07-30 07:37:00,331432,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2691627,1,Call,0.04,1.06,-64.05,f,,Gill Holmes,1269,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354567,2021-07-30 07:37:00,331432,Transcribed,180s,1SPT,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,1,2691630,1,Song,4.49,6.99,-60.12,f,,Gill Holmes,1269,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354535,2021-08-02 07:41:00,331400,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,2,2707619,2,Call,124.63,5.63,-67.34,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354535,2021-08-02 07:41:00,331400,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2707618,1,Song,72.41,3.48,-69.09,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354535,2021-08-02 07:41:00,331400,Transcribed,180s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2707617,1,Call,0.38,2.14,-68.6,f,,Jon Van Arragon,1247,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354473,2021-08-05 06:15:00,331338,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2736753,1,Song,0.23,2.01,-70.84,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354473,2021-08-05 06:15:00,331338,Transcribed,180s,1SPT,UNBI,Unidentified bird,"",1,2736754,1,Call,67.18,3.33,-58.72,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354497,2021-08-06 04:46:00,331362,Transcribed,180s,1SPT,UNKN,Unidentified signal,"",1,2737245,1,Song,15.70,8.83,-73.15,f,,Steve Enid,660,sounds like crickets,"breezy, wind picks up in 2nd minute"
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354521,2021-08-06 07:46:00,331386,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2693379,2,Call,0.05,7.89,-62.02,f,,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354521,2021-08-06 07:46:00,331386,Transcribed,180s,1SPT,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,2693381,1,Song,83.54,1.53,-64.95,t,3,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354521,2021-08-06 07:46:00,331386,Transcribed,180s,1SPT,UNWO,Unidentified Woodpecker,"",1,2693380,1,Call,8.75,0.60,-69.38,f,,Joel Kwek,822,Or RESQ? Heard more clearly at 1m32s.,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354521,2021-08-06 07:46:00,331386,Transcribed,180s,1SPT,SPSA,Spotted Sandpiper,ACTITIS MACULARIUS,1,2693382,1,Call,163.23,2.35,-55.31,f,,Joel Kwek,822,,
PC,862,WLNP-AQP-2,238274,,-114.049994,49.054267,,,354554,2021-08-07 22:05:00,331419,Bad Weather,180s,1SPT,NONE,NONE,"",,,,,,,,,,Jon Van Arragon,1247,,""
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2689263,1,Song,7.78,2.00,-47.89,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,2689267,1,Song,47.70,2.94,-40.17,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,2,2689265,1,Song,32.60,1.88,-52.59,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2689262,1,Song,8.69,2.33,-49.44,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2689266,1,Song,35.86,1.75,-51.15,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,2,2689269,1,Call,147.64,3.98,-51.69,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2689264,1,Call,26.10,2.06,-56.3,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2689268,1,Song,128.50,3.18,-57.02,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354546,2021-06-28 07:04:00,331411,Transcribed,180s,1SPT,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,1,2689270,1,Song,79.81,1.78,-56.34,t,1,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354572,2021-06-29 08:05:00,331437,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,2,2736751,1,Song,85.70,1.98,-56.83,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354572,2021-06-29 08:05:00,331437,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2736749,1,Song,5.35,1.98,-55.45,f,,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354572,2021-06-29 08:05:00,331437,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2736752,1,Song,94.03,2.24,-49.17,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354572,2021-06-29 08:05:00,331437,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2736750,1,Song,11.43,2.03,-48.37,t,2,Marcus Sommers,1224,,
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354469,2021-06-30 04:05:00,331334,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,"loud water, hard to hear anything but running water"
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354517,2021-07-01 08:06:00,331382,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2691617,1,Song,3.60,2.10,-53.46,f,,Gill Holmes,1269,,"other noise is running water, i.e. stream."
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354517,2021-07-01 08:06:00,331382,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2691618,1,Song,4.70,1.75,-51.86,t,2,Gill Holmes,1269,,"other noise is running water, i.e. stream."
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354517,2021-07-01 08:06:00,331382,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2691623,1,Song,107.09,1.59,-50.05,f,,Gill Holmes,1269,,"other noise is running water, i.e. stream."
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354517,2021-07-01 08:06:00,331382,Transcribed,180s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,2691619,1,Song,27.76,2.65,-57.25,f,,Gill Holmes,1269,,"other noise is running water, i.e. stream."
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354517,2021-07-01 08:06:00,331382,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2691620,1,Song,51.31,8.14,-52.25,f,,Gill Holmes,1269,,"other noise is running water, i.e. stream."
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354517,2021-07-01 08:06:00,331382,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,2,2691622,1,Song,113.29,3.96,-54.8,f,,Gill Holmes,1269,,"other noise is running water, i.e. stream."
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354517,2021-07-01 08:06:00,331382,Transcribed,180s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,1,2691621,1,Song,61.85,1.65,-50.43,f,,Gill Holmes,1269,,"other noise is running water, i.e. stream."
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354519,2021-07-02 07:07:00,331384,Transcribed,180s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2691640,1,Song,11.40,3.43,-35.96,f,,Gill Holmes,1269,,noise is running water; i.e. stream.
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354519,2021-07-02 07:07:00,331384,Transcribed,180s,1SPT,PAWR,Pacific Wren,TROGLODYTES PACIFICUS,1,2691641,1,Song,6.70,6.13,-38.85,f,,Gill Holmes,1269,,noise is running water; i.e. stream.
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354519,2021-07-02 07:07:00,331384,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2691638,1,Song,0.50,1.41,-47.77,t,3,Gill Holmes,1269,,noise is running water; i.e. stream.
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354519,2021-07-02 07:07:00,331384,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2691639,1,Song,4.41,2.56,-49.16,t,3,Gill Holmes,1269,,noise is running water; i.e. stream.
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354519,2021-07-02 07:07:00,331384,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,2691642,1,Song,12.55,3.46,-41.73,f,,Gill Holmes,1269,,noise is running water; i.e. stream.
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354577,2021-07-02 08:07:00,331442,Transcribed,180s,1SPT,UNWA,Unidentified Warbler,"",1,2693420,1,Song,10.20,1.88,-60.02,f,,Joel Kwek,822,,Water flowing in the background.
PC,862,WLNP-AQP-3,238275,,-114.144310,49.147152,,,354577,2021-07-02 08:07:00,331442,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,2693415,1,Call,0.03,4.73,-61.8,f,,Joel Kwek,822,Unknown chips?,Water flowing in the background.
