organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
BU,Elevation Gradients,1109,ELE-2-2,238149,,2022-05-24 07:06:00,367273,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-27.78,-35.53,2,0.019021,-0.089355,0.12381,-18.14,-27.73,-34.01,2,0.022899,-0.078217,0.120178,-18.4,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=343940,ELE-2-2_20220524_070600.wav,532
BU,Elevation Gradients,1109,ELE-2-3,238148,,2022-05-24 07:06:00,367276,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-32.33,-44.15,2,-0.005433,-0.06424,0.048218,-23.84,-26.78,-32.34,2,0.027867,-0.089539,0.128082,-17.85,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=343943,ELE-2-3_20220524_070600.wav,37
BU,Elevation Gradients,1109,ELE-6-6,238290,,2022-05-25 20:38:00,397604,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-6.4,-39.06,,0.025248,-0.799561,0.941132,-0.53,-1.18,-36.41,,0.033493,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373403,ELE-6-6_20220525_203800.wav,1224
BU,Elevation Gradients,1109,ELE-3-4,238245,,2022-05-25 21:38:00,397923,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-20.47,-41.98,2,0.010439,-0.151123,0.158081,-16.02,-10.14,-41.41,2,0.010271,-0.613129,0.449799,-4.25,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373722,ELE-3-4_20220525_213800.wav,533
BU,Elevation Gradients,1109,ELE-3-2,238252,,2022-05-25 22:38:00,397779,180s 1SPT,Transcribed,53km,1.50,17.30,9.40,,,0.00,,NORDEGG CS,1332.00m,53km,,,,,,,,,,,,,,,,-23.66,-39.88,2,0.020648,-0.099884,0.101624,-19.86,-19.37,-31.55,2,0.044869,-0.084015,0.185516,-14.63,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373578,ELE-3-2_20220525_223800.wav,1234
BU,Elevation Gradients,1109,ELE-6-6,238290,,2022-05-25 22:38:00,397746,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-18.6,-37.93,3,0.025081,-0.149933,0.167053,-15.54,-22.35,-34.98,3,0.033347,-0.065186,0.119476,-18.45,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373545,ELE-6-6_20220525_223800.wav,1234
BU,Elevation Gradients,1109,ELE-6-2,238235,,2022-05-26 04:06:00,397611,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-18.82,-30.69,2,0.046853,-0.118988,0.222107,-13.07,-16.8,-32.37,2,0.039647,-0.197906,0.243164,-12.28,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373410,ELE-6-2_0+1_20220526_040600.wav,1269
BU,Elevation Gradients,1109,ELE-6-4,238232,,2022-05-26 04:06:00,397868,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-13.86,-39.47,2,0.023387,-0.296112,0.326782,-9.71,-17.73,-37.27,3,0.029035,-0.102753,0.177246,-15.03,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373667,ELE-6-4_20220526_040600.wav,1269
BU,Elevation Gradients,1109,ELE-7-3,238228,,2022-05-26 04:07:00,397627,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-0.78,-40.99,,0.014233,-1,0.999969,0,-1.01,-38.85,,0.024838,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373426,ELE-7-3_0+1_20220526_040700.wav,1269
BU,Elevation Gradients,1109,ELE-3-5,238248,,2022-05-26 07:06:00,397768,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-9.95,-38.64,,0.016072,-0.595703,0.516571,-4.5,-0.55,-29.01,,0.041972,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373567,ELE-3-5_0+1_20220526_070600.wav,532
BU,Elevation Gradients,1109,ELE-6-7,238291,,2022-05-27 04:05:00,397663,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-16.03,-39.42,3,0.021881,-0.198578,0.309143,-10.2,-9.16,-55.63,2,0.002702,-0.5896,0.523071,-4.59,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373462,ELE-6-7_20220527_040500.wav,1247
BU,Elevation Gradients,1109,ELE-7-4,238225,,2022-05-27 04:06:00,397934,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-39.29,-62.63,2,0.00013,-0.017212,0.015533,-35.28,-41.78,-46.76,2,0.00603,-0.017944,0.033203,-29.58,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373733,ELE-7-4_20220527_040600.wav,1224
BU,Elevation Gradients,1109,ELE-2-1,238150,,2022-05-27 06:05:00,367227,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-27.27,-31.79,2,0.028934,-0.273956,0.290771,-10.73,-30.58,-35.33,2,0.020037,-0.09079,0.125549,-18.02,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=343894,ELE-2-1_20220527_060500.wav,532
BU,Elevation Gradients,1109,ELE-7-4,238225,,2022-05-27 07:06:00,397811,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-45.65,-63.12,2,0.000169,-0.01358,0.010376,-37.34,-41.66,-46.53,2,0.005987,-0.017944,0.027557,-31.2,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373610,ELE-7-4_20220527_070600.wav,1234
BU,Elevation Gradients,1109,ELE-5-2,238239,,2022-05-27 20:40:00,488215,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-15.06,-36.88,2,0.031908,-0.276062,0.287354,-10.83,-12.51,-46.38,2,0.005387,-0.246155,0.358459,-8.91,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450341,ELE-5-2_20220527_204000.wav,1269
BU,Elevation Gradients,1109,ELE-4-4,238240,,2022-05-27 22:40:00,397722,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-2.72,-29.49,,0.053605,-1,0.999969,0,-4.25,-33.91,,0.030815,-1,0.953003,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373521,ELE-4-4_0+1_20220527_224000.wav,1234
BU,Elevation Gradients,1109,ELE-3-2,238252,,2022-05-28 04:04:00,397902,180s 1SPT,Transcribed,53km,-1.00,16.50,7.80,,,0.00,,NORDEGG CS,1332.00m,53km,,,,,,,,,,,,,,,,-23.25,-39.38,2,0.020688,-0.058136,0.120667,-18.37,-20.67,-31.06,2,0.04491,-0.09964,0.162994,-15.76,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373701,ELE-3-2_20220528_040400.wav,533
BU,Elevation Gradients,1109,ELE-3-3,238247,,2022-05-28 04:04:00,397638,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-10.67,-34.16,2,0.026524,-0.491333,0.639282,-3.89,-8.48,-34.35,2,0.032262,-0.717468,0.626251,-2.88,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373437,ELE-3-3_0+1_20220528_040400.wav,1269
BU,Elevation Gradients,1109,ELE-7-3,238228,,2022-05-28 04:05:00,397945,180s 1SPT,Transcribed,57km,-1.00,16.50,7.80,,,0.00,,NORDEGG CS,1332.00m,57km,,,,,,,,,,,,,,,,-3.2,-41.3,,0.013798,-1,0.999969,0,-1.89,-35.9,,0.024987,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373744,ELE-7-3_0+1_20220528_040500.wav,1234
BU,Elevation Gradients,1109,ELE-11-2,238263,,2022-05-28 05:04:00,487950,180s 1SPT,Transcribed,21km,5.80,15.10,10.50,,,0.00,,BEAVER MINES,1257.00m,21km,,,,,,,,,,,,,,,,-2.6,-33.05,,0.038118,-1,0.999969,0,-0.26,-39.98,,0.026892,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450076,ELE-11-2_20220528_050400.wav,1224
BU,Elevation Gradients,1109,ELE-2-3,238148,,2022-05-28 05:31:00,367272,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-25.25,-50.89,2,-0.00534,-0.096527,0.092529,-20.31,-17,-35.88,2,0.027784,-0.176025,0.238373,-12.45,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=343939,ELE-2-3_20220528_053100.wav,532
BU,Elevation Gradients,1109,ELE-6-3,238233,,2022-05-28 07:01:00,397734,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-17.54,-34.75,2,0.040696,-0.166046,0.221741,-13.08,-19.03,-29.74,2,0.046242,-0.086151,0.190552,-14.4,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373533,ELE-6-3_0+1_20220528_070100.wav,1234
BU,Elevation Gradients,1109,ELE-7-1,238230,,2022-05-28 22:51:00,397919,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-25.57,-40.21,2,0.016103,-0.077789,0.091705,-20.75,-30.72,-40.24,2,0.015715,-0.018494,0.04895,-26.2,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373718,ELE-7-1_0+1_20220528_225100.wav,1234
BU,Elevation Gradients,1109,ELE-6-3,238233,,2022-05-29 04:00:00,397872,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-19.58,-33.16,2,0.040629,-0.091339,0.1586,-15.99,-22.1,-29.11,2,0.04631,-0.035065,0.125885,-18,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373671,ELE-6-3_0+1_20220529_040000.wav,1247
BU,Elevation Gradients,1109,ELE-3-1,238249,,2022-05-29 04:03:00,397650,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-27.6,-30.91,2,0.017612,-0.13678,0.16629,-15.58,-23.91,-27.56,2,0.049553,-0.026978,0.12616,-17.98,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373449,ELE-3-1_0+1_20220529_040300.wav,1224
BU,Elevation Gradients,1109,ELE-2-4,238147,,2022-05-29 07:00:00,367275,180s 1SPT,Transcribed,3km,,17.00,,2.60,0.00,2.60,,WILLOW CREEK 1,1370.00m,34km,5.30,-3.10,55,0.00,,85.45,33,7,,,NA,,,,,-37.24,-56.36,2,-0.001089,-0.043396,0.043365,-27.25,-27.72,-31.27,2,0.033341,-0.020416,0.105072,-19.57,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=343942,ELE-2-4_20220529_070000.wav,15
BU,Elevation Gradients,1109,ELE-2-4,238147,,2022-05-29 07:00:00,367275,180s 1SPT,Transcribed,3km,,17.00,,2.60,0.00,2.60,,WILLOW CREEK 1,1370.00m,34km,5.30,-3.10,55,0.00,,85.45,33,7,,,NA,,,,,-37.24,-56.36,2,-0.001089,-0.043396,0.043365,-27.25,-27.72,-31.27,2,0.033341,-0.020416,0.105072,-19.57,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=352217,ELE-2-4_20220529_070000.wav,1242
BU,Elevation Gradients,1109,ELE-2-4,238147,,2022-05-29 07:00:00,367275,180s 1SPT,Transcribed,3km,,17.00,,2.60,0.00,2.60,,WILLOW CREEK 1,1370.00m,34km,5.30,-3.10,55,0.00,,85.45,33,7,,,NA,,,,,-37.24,-56.36,2,-0.001089,-0.043396,0.043365,-27.25,-27.72,-31.27,2,0.033341,-0.020416,0.105072,-19.57,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=352212,ELE-2-4_20220529_070000.wav,532
BU,Elevation Gradients,1109,ELE-2-4,238147,,2022-05-29 07:00:00,367275,180s 1SPT,Transcribed,3km,,17.00,,2.60,0.00,2.60,,WILLOW CREEK 1,1370.00m,34km,5.30,-3.10,55,0.00,,85.45,33,7,,,NA,,,,,-37.24,-56.36,2,-0.001089,-0.043396,0.043365,-27.25,-27.72,-31.27,2,0.033341,-0.020416,0.105072,-19.57,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=352207,ELE-2-4_20220529_070000.wav,37
BU,Elevation Gradients,1109,ELE-2-4,238147,,2022-05-29 07:00:00,367275,180s 1SPT,Transcribed,3km,,17.00,,2.60,0.00,2.60,,WILLOW CREEK 1,1370.00m,34km,5.30,-3.10,55,0.00,,85.45,33,7,,,NA,,,,,-37.24,-56.36,2,-0.001089,-0.043396,0.043365,-27.25,-27.72,-31.27,2,0.033341,-0.020416,0.105072,-19.57,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=352222,ELE-2-4_20220529_070000.wav,660
BU,Elevation Gradients,1109,ELE-14-2,238255,,2022-05-29 20:33:00,488188,180s 1SPT,Transcribed,15km,5.00,9.70,7.30,,,3.50,,BEAVER MINES,1257.00m,15km,,,,,,,,,,,,,,,,-14.55,-34.94,64,0.013625,-1,0.999969,0,-15.53,-34.66,29,0.015223,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450314,ELE-14-2_20220529_203300.wav,1234
BU,Elevation Gradients,1109,ELE-2-1,238150,,2022-05-29 20:42:00,367282,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-29.34,-31.91,2,0.028982,0.00238,0.050873,-25.87,-31.63,-35.49,2,0.020025,-0.007812,0.047302,-26.5,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=343949,ELE-2-1_20220529_204200.wav,532
BU,Elevation Gradients,1109,ELE-11-1,238264,,2022-05-30 04:02:00,488220,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-27.76,-32.67,2,0.025077,-0.451416,0.491302,-6.17,-26.05,-28.25,2,0.04209,-0.339203,0.385132,-8.29,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450346,ELE-11-1_0+1_20220530_040200.wav,1269
BU,Elevation Gradients,1109,ELE-4-1,238244,,2022-05-30 04:02:00,397795,180s 1SPT,Transcribed,62km,2.70,13.20,8.00,,,5.20,,NORDEGG CS,1332.00m,62km,,,,,,,,,,,,,,,,-28.51,-36.46,2,0.023844,-0.002716,0.054413,-25.29,-29.66,-32.68,2,0.027126,0.007538,0.048248,-26.33,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373594,ELE-4-1_20220530_040200.wav,1247
BU,Elevation Gradients,1109,ELE-4-5,238285,,2022-05-30 04:02:00,397855,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-13.04,-31.07,2,0.046678,-0.386749,0.402802,-7.9,-11.32,-35.71,3,0.029673,-0.42218,0.499878,-6.02,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373654,ELE-4-5_20220530_040200.wav,1269
BU,Elevation Gradients,1109,ELE-5-4,238238,,2022-05-30 04:02:00,487933,180s 1SPT,Transcribed,19km,2.70,13.20,8.00,,,5.20,,NORDEGG CS,1332.00m,19km,,,,,,,,,,,,,,,,-33.36,-36.46,2,0.018398,0.006744,0.031097,-30.15,-45.72,-59.64,2,0.000929,-0.047516,0.037689,-26.46,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450059,ELE-5-4_20220530_040200.wav,533
BU,Elevation Gradients,1109,ELE-7-5,238227,,2022-05-30 04:03:00,397810,180s 1SPT,Transcribed,56km,2.70,13.20,8.00,,,5.20,,NORDEGG CS,1332.00m,56km,,,,,,,,,,,,,,,,-32.96,-52.01,2,-0.003234,-0.03891,0.036804,-28.2,-26.32,-32.94,2,0.027413,-0.062012,0.319092,-9.92,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373609,ELE-7-5_0+1_20220530_040300.wav,1234
BU,Elevation Gradients,1109,ELE-11-6N,238261,,2022-05-30 06:02:00,488226,180s 1SPT,Transcribed,23km,5.20,10.70,7.90,,,2.30,,BEAVER MINES,1257.00m,23km,,,,,,,,,,,,,,,,-10.09,-37.24,2,0.021075,-0.668915,0.59906,-3.49,-7.09,-35.67,2,0.032729,-0.882904,0.512939,-1.08,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450352,ELE-11-6N_20220530_060200.wav,533
BU,Elevation Gradients,1109,ELE-7-2,238231,,2022-05-30 07:03:00,397655,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-18.28,-46.35,3,0.013148,-0.202209,0.150543,-13.88,-19.24,-39.92,2,0.025135,-0.108246,0.200012,-13.98,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373454,ELE-7-2_20220530_070300.wav,1224
BU,Elevation Gradients,1109,ELE-6-6,238290,,2022-05-30 21:44:00,397780,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-23.56,-36.67,2,0.025039,-0.05246,0.140472,-17.05,-22.14,-33.29,2,0.033316,-0.063141,0.113342,-18.91,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373579,ELE-6-6_20220530_214400.wav,1269
BU,Elevation Gradients,1109,ELE-11-3,238260,,2022-05-30 22:44:00,487974,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-29.27,-29.66,2,0.032586,-0.012573,0.078033,-22.15,-27.39,-28.27,2,0.039446,-0.017914,0.09259,-20.67,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450100,ELE-11-3_0+1_20220530_224400.wav,1247
BU,Elevation Gradients,1109,ELE-3-3,238247,,2022-05-30 22:44:00,397859,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-25.35,-33.61,2,0.026568,-0.057373,0.095947,-20.36,-23.67,-31.7,2,0.032412,-0.031006,0.097931,-20.18,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373658,ELE-3-3_0+1_20220530_224400.wav,1234
BU,Elevation Gradients,1109,ELE-6-1,238234,,2022-05-30 22:44:00,397759,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-23.53,-28.52,2,0.047479,-0.006104,0.10141,-19.88,-33.05,-36.56,2,0.017685,-0.003204,0.033844,-29.41,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373558,ELE-6-1_0+1_20220530_224400.wav,1247
BU,Elevation Gradients,1109,ELE-15-2,312534,,2022-05-31 04:02:00,488004,180s 1SPT,Transcribed,47km,0.60,16.30,8.50,,,0.00,,PEKISKO,1415.00m,14km,,,,,,,,,,,,,,,,-34.09,-35.83,2,0.017668,0.009094,0.025665,-31.81,-30.87,-32.03,2,0.026778,0.017487,0.035767,-28.93,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=450130,ELE-15-2_20220531_040200.wav,1234
BU,Elevation Gradients,1109,ELE-3-5,238248,,2022-05-31 04:02:00,397886,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-6.17,-40.78,2,0.01615,-0.882324,0.618011,-1.09,-8.59,-31.51,2,0.040436,-0.50531,0.617065,-4.19,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373685,ELE-3-5_0+1_20220531_040200.wav,660
BU,Elevation Gradients,1109,ELE-6-5,238229,,2022-05-31 04:02:00,397652,180s 1SPT,Transcribed,33km,1.80,14.90,8.40,,,1.00,,NORDEGG CS,1332.00m,33km,,,,,,,,,,,,,,,,-21.8,-35.4,2,0.030257,-0.087463,0.132965,-17.53,-22.15,-37.92,2,0.024069,-0.075104,0.124298,-18.11,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373451,ELE-6-5_20220531_040200.wav,1247
BU,Elevation Gradients,1109,ELE-6-6,238290,,2022-05-31 04:02:00,397648,180s 1SPT,Transcribed,33km,1.80,14.90,8.40,,,1.00,,NORDEGG CS,1332.00m,33km,,,,,,,,,,,,,,,,-27.41,-35.22,2,0.025168,-0.016785,0.070648,-23.02,-27.02,-32.25,2,0.033522,-0.100342,0.222473,-13.05,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=373447,ELE-6-6_20220531_040200.wav,1269
