organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,UNWO,Unidentified Woodpecker,"",Aves,54.83,180.00,1.55,0.23kHz,1.54kHz,43941,1,Non-vocal,1,,f,1,Christopher Wagner,39,,-36.78,-47.15,2,0.007967,-0.005569,0.024088,-32.36,-53.75,-59.31,2,-0.00099,-0.005376,0.003477,-45.39,-30.24,-34.64,2,0.02217,-0.005244,0.049213,-26.16,-47.53,-51.27,2,-0.002728,-0.009402,0.0035,-40.54,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/0d016cfd6d61448da1a47a90ed24fe48.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/0d016cfd6d61448da1a47a90ed24fe48.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,UNWO,Unidentified Woodpecker,"",Aves,60.89,180.00,1.43,0.14kHz,1.45kHz,41281,1,Non-vocal,1,,f,1,Christopher Wagner,39,,-37.32,-44.21,2,0.008006,-0.023576,0.038145,-28.37,-46.45,-53.05,2,-0.002738,-0.008968,0.001695,-40.95,-31.34,-33.61,2,0.022222,-0.007568,0.056363,-24.98,-40.5,-42.7,2,-0.007607,-0.016402,0.002497,-35.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/582cd2a9eb40469b8d448e73a50a27a7.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/582cd2a9eb40469b8d448e73a50a27a7.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,UNAM,Unidentified passerine in the American Robin Song Complex,"",Aves,61.08,180.00,4.29,2.15kHz,4.06kHz,43948,1,Song,1,,f,2,Christopher Wagner,39,,-36.12,-45.49,2,0.008006,-0.020758,0.038976,-28.18,-46.52,-67.31,2,0,-0.015684,0.015164,-36.09,-30.79,-34.69,2,0.022448,-0.0064,0.054818,-25.22,-42.84,-63.72,2,0,-0.022005,0.021121,-33.15,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/b0def46e4dfa4532876676b449d18024.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/b0def46e4dfa4532876676b449d18024.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,61.31,180.00,1.66,2.38kHz,11.91kHz,41289,1,Song,1,,f,1,Christopher Wagner,39,,-37.78,-43.14,2,0.007997,-0.022866,0.036926,-28.65,-41.1,-51.82,2,0,-0.026713,0.026774,-31.45,-31.38,-33.82,2,0.022065,-0.005721,0.054808,-25.22,-41.44,-49.63,2,0,-0.025968,0.025632,-31.71,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/0e48c9a8ed2948499beece5f9218cdf0.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/0e48c9a8ed2948499beece5f9218cdf0.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,Aves,63.49,180.00,2.01,6.86kHz,9.01kHz,43960,1,Song,1,,f,2,Christopher Wagner,39,,-38.45,-43.57,2,0.008147,-0.012263,0.034095,-29.35,-71.45,-74.58,2,0,-0.001321,0.001334,-57.49,-30.86,-34.69,2,0.022317,-0.006232,0.049951,-26.03,-66.71,-70.78,2,0,-0.003134,0.003123,-50.08,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/b48decfed3994ca2a1fe0c23afd1fddf.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/b48decfed3994ca2a1fe0c23afd1fddf.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,63.99,180.00,1.58,1.40kHz,5.28kHz,43949,1,S-C,1,,f,1,Christopher Wagner,39,,-38.58,-43.64,2,0.007923,-0.012582,0.033349,-29.54,-43.52,-63.45,2,0,-0.020268,0.020235,-33.86,-30.81,-34.69,2,0.022211,-0.006717,0.048829,-26.23,-44.46,-60.08,2,0,-0.017301,0.016763,-35.24,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/9751975c0e6d4e129feda238b8250434.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/9751975c0e6d4e129feda238b8250434.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,65.34,180.00,1.54,3.27kHz,6.16kHz,41290,2,Song,1,,f,1,Christopher Wagner,39,,-37.14,-41.93,2,0.007951,-0.026406,0.039458,-28.08,-40.4,-53.34,2,0,-0.030464,0.030007,-30.32,-31.18,-34.4,2,0.022018,-0.017167,0.05546,-25.12,-40.67,-52.99,2,0,-0.03,0.028931,-30.46,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/7777889f3660473dbd669214b89fb159.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/7777889f3660473dbd669214b89fb159.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,66.74,180.00,1.29,2.15kHz,3.41kHz,41280,1,Song,1,,f,1,Christopher Wagner,39,,-35.91,-45.12,2,0.00745,-0.013341,0.024986,-32.05,-58.81,-63.89,2,0,-0.003566,0.003594,-48.89,-30.39,-34.37,2,0.021935,-0.006785,0.042719,-27.39,-52.07,-56.4,2,0,-0.006606,0.006549,-43.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/c9f6e4af06ab42aeb5aaf79b71f2e7f1.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/c9f6e4af06ab42aeb5aaf79b71f2e7f1.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,Aves,66.93,180.00,1.21,2.61kHz,6.02kHz,43957,2,Song,1,,f,2,Christopher Wagner,39,,-32.95,-45.17,2,0.008108,-0.012219,0.034106,-29.34,-58.74,-62.44,2,0,-0.00512,0.004579,-45.81,-30.43,-34.54,2,0.022099,-0.008592,0.042267,-27.48,-53.4,-58.34,2,0,-0.006658,0.006701,-43.48,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/adb21ff24c9a4643a7bab3effb090300.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/adb21ff24c9a4643a7bab3effb090300.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,Aves,78.36,180.00,1.44,2.94kHz,5.74kHz,43961,1,Song,1,,f,1,Christopher Wagner,39,,-38.33,-42.99,2,0.007777,-0.023928,0.033812,-29.42,-42.14,-63.68,2,0,-0.0259,0.025639,-31.73,-31.25,-34.09,2,0.022319,-0.006368,0.053279,-25.47,-43.3,-60.69,2,0,-0.020508,0.02115,-33.49,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/e16df6f52e7140b9a31c2322deccb13c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/e16df6f52e7140b9a31c2322deccb13c.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,Aves,98.49,180.00,1.05,1.77kHz,3.97kHz,43951,1,Song,1,,f,2,Christopher Wagner,39,,-39.22,-45.05,2,0.007864,-0.003031,0.017753,-35.01,-60.99,-64.97,2,0,-0.003577,0.003608,-48.85,-30.83,-33.97,2,0.02161,-0.00807,0.038902,-28.2,-56.89,-61.67,2,0,-0.005072,0.005734,-44.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/ff29740001b746f9b3cf233ecc67a19e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/ff29740001b746f9b3cf233ecc67a19e.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,120.14,180.00,1.38,1.87kHz,6.82kHz,43952,1,S-C,1,,f,1,Christopher Wagner,39,,-40.58,-42.46,2,0.007677,-0.003476,0.016948,-35.42,-53.68,-62.23,2,0,-0.009483,0.008873,-40.46,-31.94,-33.43,2,0.021929,-0.005999,0.036205,-28.82,-52.14,-59.09,2,0,-0.010641,0.010672,-39.44,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/bc0fdd13ee634cf9889939ce0a3de0c7.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/bc0fdd13ee634cf9889939ce0a3de0c7.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,120.49,180.00,1.49,3.08kHz,6.07kHz,41287,2,Song,1,,f,2,Christopher Wagner,39,,-40.39,-42.51,2,0.007794,-0.004102,0.017439,-35.17,-54.46,-60.79,2,0,-0.0084,0.007838,-41.51,-32.08,-34.14,2,0.021873,-0.006453,0.035225,-29.06,-53.08,-59.78,2,0,-0.008921,0.008799,-40.99,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/e2d331c7875c4397b27cf4776560ba2a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/e2d331c7875c4397b27cf4776560ba2a.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,UNAM,Unidentified passerine in the American Robin Song Complex,"",Aves,120.86,180.00,4.40,1.87kHz,4.53kHz,43953,1,Song,1,,f,1,Christopher Wagner,39,,-36.61,-47.11,2,0.008067,-0.02381,0.039134,-28.15,-40.69,-64.53,2,0,-0.028851,0.028847,-30.8,-30.95,-35.02,2,0.022614,-0.009143,0.058853,-24.6,-40.47,-61.15,2,0,-0.029172,0.029522,-30.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/bd53b03e3dda4c9984b89a1215417953.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/bd53b03e3dda4c9984b89a1215417953.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,122.18,180.00,1.74,2.29kHz,11.86kHz,41288,1,Song,1,,f,1,Christopher Wagner,39,,-37.58,-43.27,2,0.008011,-0.023713,0.040208,-27.91,-40.93,-55,2,0,-0.030122,0.029266,-30.42,-31.27,-33.39,2,0.022218,-0.01081,0.063606,-23.93,-40.21,-51.72,2,0,-0.033234,0.031548,-29.57,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/8574dd67e8f6430fa893474f4993d143.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/8574dd67e8f6430fa893474f4993d143.mp3
PC,General Community Waterton Lakes National Park 2018,10,WLNP-1-1,873,2018-06-28 05:21:00,7057,1SPM,9924,Transcribed,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,Aves,123.04,180.00,1.31,2.94kHz,5.74kHz,43958,2,Song,1,,f,1,Christopher Wagner,39,,-37.54,-42.84,2,0.007724,-0.024261,0.03953,-28.06,-40.83,-62.54,2,0,-0.029839,0.029288,-30.5,-31.4,-33.18,2,0.021756,-0.011974,0.062307,-24.11,-40.07,-59.96,2,0,-0.03254,0.031437,-29.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=9924,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/217d4d9cfd2b43779dec6002d1008383.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bfbf1749-837e-4ab5-90fd-6860cfb3253a/217d4d9cfd2b43779dec6002d1008383.mp3
