organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-06-30 00:00:00,158696,1SPM,106290,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,3.85,180.00,5.11,0.05kHz,7.14kHz,2111799,1,Non-vocal,1,,f,1,Bronwyn Robinson,533,,-23.29,-31.31,2,0.028488,-0.232125,0.243873,-12.26,-26.11,-33.61,2,-0.020031,-0.231123,0.221439,-12.72,-26.75,-34.19,2,0.018652,-0.069643,0.112421,-18.98,-29.54,-36.44,2,-0.013126,-0.083331,0.055559,-21.58,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106290,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/9164d2c051554e6f8a988eeaade8b314.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/9164d2c051554e6f8a988eeaade8b314.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-06-30 00:00:00,158696,1SPM,106290,Transcribed,LIRA,Light rain,"",Abiotic,60.48,180.00,4.96,0.00kHz,11.91kHz,2111800,1,Non-vocal,1,,f,1,Bronwyn Robinson,533,,-19.06,-32.17,2,0.028116,-0.33829,0.229695,-9.41,-19.5,-32.63,2,0.026606,-0.32083,0.218022,-9.87,-26.48,-34.65,2,0.018451,-0.227324,0.114668,-12.87,-26.91,-35.11,2,0.017484,-0.21608,0.097223,-13.31,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106290,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/52c469aa899f4a269b091da5c744734e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/52c469aa899f4a269b091da5c744734e.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-06-30 00:00:00,158696,1SPM,106290,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,61.08,180.00,4.73,0.14kHz,8.22kHz,2111801,1,Non-vocal,1,,f,1,Bronwyn Robinson,533,,-20.04,-32.21,2,0.027639,-0.636127,0.385032,-3.93,-27.23,-37.16,2,-0.009597,-0.381612,0.565782,-4.95,-26.37,-34.63,2,0.018387,-0.227779,0.113246,-12.85,-34.55,-39.88,2,-0.006401,-0.079294,0.213391,-13.42,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106290,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/c52334f987554398bb54ddd8e49fa4b4.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/c52334f987554398bb54ddd8e49fa4b4.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-06-30 00:00:00,158696,1SPM,106290,Transcribed,LIRA,Light rain,"",Abiotic,120.75,180.00,5.24,0.05kHz,11.77kHz,2111802,1,Non-vocal,1,,f,1,Bronwyn Robinson,533,,-20.27,-30.95,2,0.028283,-0.158012,0.180158,-14.89,-23.14,-33.23,2,-0.020096,-0.136906,0.117677,-17.27,-26.46,-33.82,2,0.018544,-0.060114,0.104121,-19.65,-29.32,-36.14,2,-0.013169,-0.077479,0.046634,-22.22,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106290,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/cbae92f215a44614b2ff2e3d772adf67.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/cbae92f215a44614b2ff2e3d772adf67.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-06-30 00:00:00,158696,1SPM,106290,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,121.64,180.00,5.30,0.00kHz,7.52kHz,2111803,1,Non-vocal,1,,f,1,Bronwyn Robinson,533,,-20.27,-30.96,2,0.028482,-0.150456,0.181292,-14.83,-20.72,-31.42,2,0.026967,-0.144027,0.171437,-15.32,-26.6,-33.82,2,0.018678,-0.060445,0.096242,-20.33,-27.05,-34.27,2,0.017677,-0.057877,0.090849,-20.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106290,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/cefbe936b2ef4e1ab2110ef0c4b19c76.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/51a84331-fdb1-425c-afb8-c98f3d518d54/cefbe936b2ef4e1ab2110ef0c4b19c76.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-02 00:00:00,158724,1SPM,106318,Transcribed,HEWI,Heavy wind,"",Abiotic,5.99,180.00,5.08,0.05kHz,11.77kHz,2111804,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-4.23,-20.24,2,0.029115,-0.869459,0.884271,-1.07,-7.16,-23.14,2,-0.020503,-0.643887,0.628526,-3.82,-1.68,-18.51,2,0.025142,-0.940483,0.93678,-0.53,-4.47,-21.4,2,-0.019079,-0.775268,0.758439,-2.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106318,https://wildtrax-aru.s3.us-west-2.amazonaws.com/73c6ada6-5fce-4f92-beb1-42b142408d90/dec925d911c14c67910abc733c742db5.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/73c6ada6-5fce-4f92-beb1-42b142408d90/dec925d911c14c67910abc733c742db5.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-02 00:00:00,158724,1SPM,106318,Transcribed,HEWI,Heavy wind,"",Abiotic,61.94,180.00,5.20,0.05kHz,11.86kHz,2111805,1,Non-vocal,1,,f,1,Bronwyn Robinson,533,,-1.95,-29.16,2,0.030479,-0.912554,0.895866,-0.79,-4.84,-31.78,2,-0.021472,-0.658665,0.652274,-3.63,-1.88,-28.13,2,0.025562,-0.92644,0.932146,-0.61,-4.61,-30.74,2,-0.018124,-0.76854,0.791825,-2.03,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106318,https://wildtrax-aru.s3.us-west-2.amazonaws.com/73c6ada6-5fce-4f92-beb1-42b142408d90/0b3d6b11e83f40c995448db1e6b25d44.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/73c6ada6-5fce-4f92-beb1-42b142408d90/0b3d6b11e83f40c995448db1e6b25d44.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-02 00:00:00,158724,1SPM,106318,Transcribed,HEWI,Heavy wind,"",Abiotic,120.90,180.00,5.15,0.05kHz,11.81kHz,2111806,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-1.82,-13.79,2,0.039655,-0.905873,0.942319,-0.52,-4.73,-16.68,2,-0.025258,-0.754434,0.702907,-2.45,-3.88,-21.9,2,0.019784,-0.86222,0.868854,-1.22,-6.82,-24.73,2,-0.01413,-0.623629,0.62375,-4.1,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106318,https://wildtrax-aru.s3.us-west-2.amazonaws.com/73c6ada6-5fce-4f92-beb1-42b142408d90/ffcb2d66626645b1a8c3114b7b4d5190.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/73c6ada6-5fce-4f92-beb1-42b142408d90/ffcb2d66626645b1a8c3114b7b4d5190.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-03 00:00:00,158738,1SPM,106332,Transcribed,MOWI,Moderate wind,"",Abiotic,0.79,180.00,5.28,0.09kHz,11.72kHz,2111807,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-7.03,-27.91,2,0.028031,-0.521627,0.774441,-2.22,-12.43,-32.85,2,-0.014904,-0.419939,0.292223,-7.54,-8.22,-35.54,2,0.019002,-0.492102,0.65534,-3.67,-13.63,-39.02,2,-0.010153,-0.35734,0.269509,-8.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106332,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/428820097927483daa790933ada9cc0c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/428820097927483daa790933ada9cc0c.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-03 00:00:00,158738,1SPM,106332,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,7.03,180.00,5.14,0.05kHz,6.58kHz,2111808,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-23.27,-32.06,2,0.028345,-0.09685,0.16017,-15.91,-26.15,-34.56,2,-0.020048,-0.119899,0.0747,-18.42,-21.34,-35.45,2,0.018562,-0.122545,0.14852,-16.56,-24.24,-37.59,2,-0.012984,-0.108563,0.091703,-19.29,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106332,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/f25c2bd8aaa44167bb3c861e1a282e35.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/f25c2bd8aaa44167bb3c861e1a282e35.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-03 00:00:00,158738,1SPM,106332,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,60.91,180.00,4.95,0.05kHz,5.98kHz,2111809,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-24.98,-32.72,2,0.028613,-0.067689,0.117436,-18.6,-27.84,-35.08,2,-0.020202,-0.08983,0.051946,-20.93,-27.18,-35.05,2,0.018674,-0.064982,0.099046,-20.08,-29.99,-37.34,2,-0.013181,-0.076108,0.050118,-22.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106332,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/72e5144d19f44624aaf5bb0835f50a18.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/72e5144d19f44624aaf5bb0835f50a18.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-03 00:00:00,158738,1SPM,106332,Transcribed,MOWI,Moderate wind,"",Abiotic,82.08,180.00,4.96,0.05kHz,11.81kHz,2111810,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-10.83,-32,2,0.027647,-0.57922,0.548091,-4.74,-13.76,-34.57,2,-0.020099,-0.396743,0.416813,-7.6,-4.27,-25.58,2,0.017085,-0.859144,0.865001,-1.26,-7.2,-28.41,2,-0.011858,-0.626251,0.61577,-4.07,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106332,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/bf128a9bfc154b38899b51b53d3a0c9d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/bf128a9bfc154b38899b51b53d3a0c9d.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-03 00:00:00,158738,1SPM,106332,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,120.86,180.00,5.16,0.05kHz,7.24kHz,2111811,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-25.27,-32.73,2,0.028462,-0.052048,0.110544,-19.13,-28.13,-35.29,2,-0.020123,-0.082679,0.044202,-21.65,-22.98,-34.2,2,0.018702,-0.129804,0.135833,-17.34,-25.86,-36.66,2,-0.013236,-0.100878,0.094939,-19.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106332,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/f66fad8b41ae4b8cad1860dd7710576f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/f66fad8b41ae4b8cad1860dd7710576f.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-03 00:00:00,158738,1SPM,106332,Transcribed,MOWI,Moderate wind,"",Abiotic,147.75,180.00,5.40,0.14kHz,11.44kHz,2111812,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-13.75,-30.66,2,0.028231,-0.24932,0.438418,-7.16,-22.75,-38.05,2,-0.009769,-0.166492,0.096537,-15.57,-10.72,-29.18,2,0.019014,-0.466691,0.544989,-5.27,-19.78,-37.02,2,-0.006497,-0.201116,0.176947,-13.93,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106332,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/2f0ee2c033ea4825912e8c89be39a199.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/1a735ad1-88ce-478f-bd76-01425e48cf29/2f0ee2c033ea4825912e8c89be39a199.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-04 00:00:00,158752,1SPM,106346,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,0.90,180.00,5.13,0.05kHz,7.38kHz,2111813,1,Non-vocal,1,,f,2,Bronwyn Robinson,533,,-26.54,-32.61,2,0.028376,-0.05001,0.092636,-20.66,-29.42,-35.3,2,-0.020085,-0.068467,0.038659,-23.29,-28.86,-35.59,2,0.018497,-0.05357,0.078056,-22.15,-31.68,-37.97,2,-0.013103,-0.05867,0.040773,-24.63,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106346,https://wildtrax-aru.s3.us-west-2.amazonaws.com/6e02a55c-543a-41d8-9113-f127a124eb55/8ffb869b516749fca719ebb160bb7b8c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/6e02a55c-543a-41d8-9113-f127a124eb55/8ffb869b516749fca719ebb160bb7b8c.mp3
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,2020-07-04 00:00:00,158752,1SPM,106346,Transcribed,MOBA,Moderate Background Noise,"",Abiotic,60.98,180.00,5.06,0.09kHz,6.58kHz,2111814,1,Non-vocal,1,,f,1,Bronwyn Robinson,533,,-25.21,-32.64,2,0.028414,-0.047943,0.102449,-19.79,-30.48,-37.42,2,-0.015141,-0.062967,0.033975,-24.02,-28.78,-35.76,2,0.018399,-0.036235,0.071211,-22.95,-33.91,-40.13,2,-0.009786,-0.044755,0.025733,-26.98,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106346,https://wildtrax-aru.s3.us-west-2.amazonaws.com/6e02a55c-543a-41d8-9113-f127a124eb55/1924d3db95f043f9a180a39b4ad9ecc9.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/6e02a55c-543a-41d8-9113-f127a124eb55/1924d3db95f043f9a180a39b4ad9ecc9.mp3
